"YEAR"	"QUARTER"	"ID"	"AGE"	"GENDER"	"FATAL"	"LEVEL1"	"LEVEL2"	"LEVEL3"	"LEVEL4"	"LEVEL5"	"LEVEL6"	"LEVEL7"	"LEVEL8"	"LEVEL9"	"LEVEL10"
1983.00	2.00	61826.00	19.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	26.00	0.00	0.00	0.00
1983.00	2.00	61828.00	20.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1983.00	2.00	62053.00	19.00	1.00	1.00	0.00	3.00	0.00	0.00	0.00	0.00	0.00	12.00	0.00	0.00
1983.00	2.00	62148.00	20.00	1.00	0.00	5.00	5.00	5.00	5.00	5.00	5.00	5.00	5.00	5.00	5.00
1983.00	2.00	62381.00	16.00	1.00	0.00	14.00	14.00	14.00	14.00	14.00	14.00	14.00	14.00	14.00	14.00
1983.00	2.00	62471.00	20.00	1.00	0.00	0.00	0.00	0.00	2.00	0.00	7.00	0.00	0.00	0.00	0.00
1983.00	3.00	61841.00	18.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1983.00	3.00	61862.00	19.00	1.00	1.00	25.00	25.00	25.00	25.00	25.00	25.00	25.00	25.00	25.00	25.00
1983.00	3.00	61864.00	18.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1983.00	3.00	61877.00	18.00	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	10.00	1.00	1.00	12.00
1983.00	3.00	61890.00	20.00	0.00	0.00	31.00	31.00	31.00	31.00	31.00	31.00	31.00	31.00	31.00	31.00
1983.00	3.00	61928.00	17.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00
1983.00	3.00	61946.00	20.00	1.00	1.00	19.00	19.00	19.00	19.00	19.00	19.00	19.00	19.00	19.00	19.00
1983.00	3.00	61955.00	19.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1983.00	3.00	61959.00	19.00	1.00	0.00	25.00	25.00	25.00	25.00	25.00	25.00	25.00	25.00	25.00	25.00
1983.00	3.00	61968.00	18.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	18.00	0.00	22.00	0.00	0.00
1983.00	3.00	61974.00	18.00	1.00	1.00	5.00	5.00	5.00	5.00	5.00	5.00	5.00	5.00	5.00	5.00
1983.00	3.00	62016.00	18.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1983.00	3.00	62024.00	20.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1983.00	3.00	62031.00	12.00	1.00	0.00	0.00	0.00	13.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1983.00	3.00	62062.00	18.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	17.00	0.00	0.00
1983.00	3.00	62075.00	16.00	1.00	0.00	15.00	15.00	15.00	15.00	15.00	15.00	15.00	15.00	15.00	15.00
1983.00	3.00	62079.00	18.00	0.00	1.00	41.00	41.00	41.00	41.00	41.00	41.00	41.00	41.00	41.00	41.00
1983.00	3.00	62089.00	17.00	1.00	0.00	17.00	17.00	17.00	17.00	17.00	17.00	17.00	17.00	17.00	17.00
1983.00	3.00	62097.00	16.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1983.00	3.00	62105.00	19.00	1.00	1.00	0.00	0.00	0.00	22.00	0.00	0.00	0.00	0.00	0.00	7.00
1983.00	3.00	62119.00	19.00	0.00	0.00	0.00	0.00	0.00	11.00	0.00	0.00	0.00	13.00	0.00	0.00
1983.00	3.00	62120.00	19.00	0.00	0.00	10.00	15.00	19.00	16.00	10.00	10.00	25.00	10.00	12.00	16.00
1983.00	3.00	62124.00	19.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1983.00	3.00	62137.00	17.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1983.00	3.00	62140.00	20.00	1.00	0.00	10.00	0.00	4.00	8.00	12.00	7.00	13.00	0.00	16.00	9.00
1983.00	3.00	62140.00	19.00	1.00	0.00	10.00	0.00	4.00	8.00	12.00	7.00	13.00	0.00	16.00	9.00
1983.00	3.00	62144.00	20.00	1.00	1.00	0.00	0.00	8.00	0.00	10.00	0.00	0.00	18.00	7.00	0.00
1983.00	3.00	62183.00	20.00	0.00	0.00	21.00	15.00	12.00	9.00	24.00	23.00	29.00	25.00	15.00	26.00
1983.00	3.00	62186.00	20.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1983.00	3.00	62198.00	17.00	0.00	1.00	4.00	4.00	4.00	4.00	4.00	4.00	4.00	4.00	4.00	4.00
1983.00	3.00	62216.00	17.00	1.00	1.00	13.00	0.00	0.00	12.00	16.00	0.00	0.00	0.00	0.00	0.00
1983.00	3.00	62222.00	17.00	1.00	0.00	0.00	19.00	0.00	18.00	0.00	0.00	0.00	0.00	0.00	0.00
1983.00	3.00	62231.00	19.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1983.00	3.00	62236.00	17.00	1.00	1.00	22.00	22.00	22.00	22.00	22.00	22.00	22.00	22.00	22.00	22.00
1983.00	3.00	62254.00	18.00	1.00	0.00	6.00	6.00	6.00	6.00	6.00	6.00	6.00	6.00	6.00	6.00
1983.00	3.00	62260.00	16.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	13.00
1983.00	3.00	62267.00	20.00	0.00	0.00	0.00	18.00	0.00	0.00	0.00	0.00	17.00	0.00	0.00	0.00
1983.00	3.00	62275.00	18.00	1.00	1.00	8.00	8.00	8.00	8.00	8.00	8.00	8.00	8.00	8.00	8.00
1983.00	3.00	62284.00	20.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1983.00	3.00	62287.00	19.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1983.00	3.00	62296.00	17.00	0.00	1.00	17.00	19.00	0.00	9.00	14.00	0.00	19.00	13.00	0.00	0.00
1983.00	3.00	62320.00	19.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	15.00	9.00	0.00	0.00	5.00
1983.00	3.00	62327.00	20.00	1.00	0.00	18.00	18.00	18.00	23.00	18.00	18.00	18.00	18.00	18.00	18.00
1983.00	3.00	62329.00	19.00	1.00	0.00	4.00	17.00	7.00	17.00	21.00	13.00	19.00	11.00	6.00	13.00
1983.00	3.00	62341.00	19.00	0.00	0.00	16.00	16.00	16.00	16.00	16.00	16.00	16.00	16.00	16.00	16.00
1983.00	3.00	62346.00	19.00	0.00	1.00	16.00	16.00	16.00	16.00	16.00	16.00	16.00	16.00	16.00	16.00
1983.00	3.00	62360.00	19.00	1.00	1.00	18.00	18.00	18.00	18.00	18.00	18.00	18.00	18.00	18.00	18.00
1983.00	3.00	62375.00	19.00	1.00	1.00	12.00	12.00	12.00	12.00	12.00	12.00	12.00	12.00	12.00	12.00
1983.00	3.00	62382.00	19.00	1.00	1.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00
1983.00	3.00	62447.00	20.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1983.00	3.00	62449.00	20.00	1.00	0.00	18.00	18.00	18.00	18.00	18.00	18.00	18.00	18.00	18.00	18.00
1983.00	3.00	62451.00	19.00	1.00	1.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00
1983.00	3.00	62457.00	16.00	1.00	0.00	0.00	0.00	0.00	19.00	0.00	0.00	0.00	0.00	0.00	0.00
1983.00	3.00	62470.00	17.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1983.00	3.00	62487.00	19.00	0.00	1.00	25.00	31.00	10.00	0.00	15.00	19.00	10.00	0.00	12.00	18.00
1983.00	3.00	62500.00	19.00	1.00	0.00	18.00	18.00	18.00	18.00	18.00	18.00	18.00	18.00	18.00	18.00
1983.00	3.00	62505.00	17.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1983.00	3.00	62519.00	16.00	0.00	0.00	0.00	0.00	0.00	13.00	0.00	0.00	0.00	0.00	0.00	0.00
1983.00	3.00	62530.00	17.00	1.00	0.00	7.00	14.00	17.00	16.00	13.00	16.00	30.00	11.00	15.00	16.00
1983.00	3.00	62537.00	20.00	1.00	0.00	23.00	23.00	23.00	23.00	23.00	23.00	23.00	23.00	23.00	23.00
1983.00	3.00	62547.00	20.00	1.00	0.00	0.00	23.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1983.00	3.00	62556.00	14.00	0.00	1.00	4.00	4.00	4.00	4.00	4.00	4.00	4.00	4.00	4.00	4.00
1983.00	3.00	62561.00	17.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	25.00
1983.00	3.00	62566.00	20.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1983.00	3.00	62567.00	15.00	1.00	1.00	16.00	16.00	16.00	16.00	16.00	16.00	16.00	16.00	16.00	16.00
1983.00	3.00	62568.00	16.00	1.00	0.00	34.00	12.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	13.00
1983.00	3.00	62579.00	16.00	1.00	0.00	15.00	15.00	15.00	15.00	15.00	15.00	15.00	15.00	15.00	15.00
1983.00	3.00	62591.00	17.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1983.00	3.00	62593.00	19.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1983.00	3.00	62596.00	20.00	0.00	0.00	19.00	21.00	18.00	25.00	12.00	15.00	16.00	20.00	14.00	9.00
1983.00	3.00	62597.00	18.00	0.00	0.00	0.00	31.00	0.00	11.00	20.00	0.00	14.00	7.00	0.00	8.00
1983.00	3.00	62612.00	19.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1983.00	3.00	62614.00	19.00	1.00	0.00	13.00	16.00	12.00	14.00	8.00	23.00	7.00	22.00	11.00	5.00
1983.00	3.00	62619.00	20.00	1.00	0.00	14.00	14.00	14.00	14.00	14.00	14.00	14.00	14.00	14.00	14.00
1983.00	3.00	62621.00	20.00	1.00	0.00	24.00	24.00	24.00	24.00	24.00	24.00	24.00	24.00	24.00	24.00
1983.00	3.00	62622.00	20.00	1.00	0.00	7.00	7.00	7.00	7.00	7.00	7.00	7.00	7.00	7.00	7.00
1983.00	3.00	62630.00	20.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1983.00	3.00	62677.00	17.00	0.00	1.00	19.00	19.00	19.00	19.00	19.00	19.00	19.00	19.00	19.00	19.00
1983.00	3.00	62682.00	20.00	1.00	1.00	18.00	18.00	18.00	18.00	18.00	18.00	18.00	18.00	18.00	18.00
1983.00	3.00	62690.00	18.00	1.00	1.00	10.00	10.00	10.00	10.00	10.00	10.00	10.00	10.00	10.00	10.00
1983.00	3.00	62738.00	18.00	1.00	0.00	16.00	16.00	16.00	16.00	16.00	16.00	16.00	16.00	16.00	16.00
1983.00	3.00	62745.00	19.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1983.00	3.00	62750.00	19.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	26.00	0.00	0.00
1983.00	3.00	62762.00	17.00	0.00	1.00	11.00	0.00	6.00	0.00	0.00	0.00	0.00	10.00	0.00	15.00
1983.00	3.00	62766.00	18.00	1.00	1.00	15.00	15.00	15.00	15.00	15.00	15.00	15.00	15.00	15.00	15.00
1983.00	3.00	62790.00	17.00	1.00	0.00	45.00	18.00	14.00	29.00	31.00	12.00	18.00	8.00	13.00	8.00
1983.00	3.00	62805.00	17.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1983.00	3.00	62818.00	16.00	0.00	0.00	18.00	19.00	4.00	17.00	6.00	0.00	15.00	3.00	23.00	23.00
1983.00	3.00	62819.00	20.00	1.00	1.00	0.00	8.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1983.00	3.00	62831.00	18.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	17.00
1983.00	3.00	62832.00	18.00	1.00	0.00	2.00	2.00	2.00	2.00	3.00	2.00	2.00	2.00	2.00	2.00
1983.00	3.00	62855.00	18.00	1.00	0.00	16.00	13.00	13.00	13.00	13.00	13.00	13.00	15.00	13.00	13.00
1983.00	3.00	62868.00	20.00	1.00	1.00	18.00	18.00	18.00	18.00	18.00	18.00	18.00	18.00	18.00	18.00
1983.00	3.00	62909.00	19.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1983.00	3.00	62914.00	19.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	13.00
1983.00	3.00	62926.00	17.00	0.00	0.00	0.00	15.00	7.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1983.00	3.00	62941.00	19.00	0.00	0.00	3.00	3.00	3.00	3.00	3.00	3.00	3.00	3.00	3.00	3.00
1983.00	3.00	62949.00	19.00	1.00	1.00	0.00	0.00	0.00	16.00	0.00	21.00	0.00	0.00	0.00	0.00
1983.00	3.00	62951.00	19.00	1.00	1.00	30.00	7.00	0.00	14.00	0.00	27.00	20.00	0.00	15.00	28.00
1983.00	3.00	62955.00	19.00	1.00	1.00	11.00	11.00	11.00	11.00	11.00	11.00	11.00	11.00	11.00	11.00
1983.00	3.00	62969.00	17.00	1.00	1.00	18.00	18.00	18.00	18.00	18.00	18.00	18.00	18.00	18.00	18.00
1983.00	3.00	62998.00	18.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	4.00	0.00	0.00	0.00
1983.00	3.00	63045.00	18.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1983.00	3.00	63093.00	20.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1983.00	3.00	63214.00	20.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1983.00	3.00	63270.00	18.00	1.00	1.00	13.00	13.00	14.00	13.00	13.00	13.00	13.00	13.00	13.00	13.00
1983.00	3.00	63351.00	20.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1983.00	3.00	63398.00	20.00	1.00	0.00	17.00	7.00	0.00	10.00	0.00	0.00	7.00	6.00	17.00	0.00
1983.00	4.00	63026.00	20.00	0.00	0.00	0.00	0.00	0.00	0.00	18.00	0.00	0.00	0.00	14.00	0.00
1983.00	4.00	63042.00	18.00	1.00	0.00	0.00	0.00	16.00	0.00	0.00	0.00	0.00	0.00	11.00	0.00
1983.00	4.00	63068.00	20.00	1.00	1.00	21.00	21.00	21.00	21.00	21.00	21.00	21.00	21.00	21.00	21.00
1983.00	4.00	63071.00	17.00	1.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00
1983.00	4.00	63074.00	17.00	1.00	0.00	26.00	26.00	26.00	26.00	26.00	26.00	26.00	26.00	26.00	26.00
1983.00	4.00	63075.00	17.00	1.00	1.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00
1983.00	4.00	63078.00	16.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1983.00	4.00	63098.00	19.00	1.00	1.00	6.00	6.00	6.00	6.00	6.00	6.00	6.00	6.00	6.00	6.00
1983.00	4.00	63117.00	20.00	1.00	1.00	21.00	4.00	4.00	4.00	4.00	4.00	4.00	4.00	4.00	4.00
1983.00	4.00	63128.00	20.00	1.00	1.00	5.00	16.00	23.00	15.00	15.00	14.00	8.00	11.00	19.00	16.00
1983.00	4.00	63129.00	20.00	1.00	1.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00
1983.00	4.00	63194.00	17.00	0.00	0.00	13.00	13.00	13.00	13.00	13.00	13.00	13.00	13.00	13.00	13.00
1983.00	4.00	63211.00	18.00	1.00	0.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00
1983.00	4.00	63212.00	20.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1983.00	4.00	63236.00	18.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1983.00	4.00	63242.00	20.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1983.00	4.00	63272.00	17.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	17.00	0.00
1983.00	4.00	63275.00	18.00	1.00	0.00	10.00	10.00	10.00	10.00	10.00	10.00	10.00	10.00	10.00	10.00
1983.00	4.00	63282.00	19.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1983.00	4.00	63289.00	19.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	12.00	0.00	0.00	0.00
1983.00	4.00	63289.00	20.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	12.00	0.00	0.00	0.00
1983.00	4.00	63297.00	19.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1983.00	4.00	63335.00	20.00	1.00	0.00	17.00	17.00	17.00	17.00	17.00	17.00	17.00	17.00	17.00	17.00
1983.00	4.00	63336.00	16.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1983.00	4.00	63340.00	17.00	1.00	0.00	4.00	12.00	13.00	10.00	8.00	9.00	9.00	8.00	14.00	20.00
1983.00	4.00	63360.00	20.00	1.00	1.00	0.00	0.00	3.00	0.00	9.00	0.00	0.00	0.00	7.00	0.00
1983.00	4.00	63368.00	19.00	0.00	0.00	7.00	3.00	3.00	11.00	3.00	3.00	3.00	27.00	3.00	3.00
1983.00	4.00	63376.00	17.00	1.00	0.00	21.00	14.00	7.00	12.00	18.00	24.00	3.00	15.00	13.00	19.00
1983.00	4.00	63379.00	16.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1983.00	4.00	63385.00	18.00	1.00	1.00	15.00	15.00	15.00	18.00	15.00	15.00	15.00	25.00	15.00	15.00
1983.00	4.00	63385.00	18.00	1.00	0.00	15.00	15.00	15.00	18.00	15.00	15.00	15.00	25.00	15.00	15.00
1983.00	4.00	63387.00	18.00	0.00	0.00	0.00	0.00	0.00	0.00	10.00	0.00	0.00	0.00	0.00	16.00
1983.00	4.00	63401.00	19.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1983.00	4.00	63407.00	18.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1983.00	4.00	63414.00	19.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1983.00	4.00	63438.00	17.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1983.00	4.00	63448.00	18.00	1.00	1.00	0.00	14.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1983.00	4.00	63452.00	19.00	1.00	0.00	31.00	20.00	24.00	24.00	14.00	14.00	14.00	31.00	11.00	18.00
1983.00	4.00	63458.00	18.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1983.00	4.00	63461.00	16.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1983.00	4.00	63465.00	18.00	1.00	0.00	24.00	24.00	24.00	24.00	24.00	24.00	24.00	24.00	24.00	24.00
1983.00	4.00	63480.00	19.00	1.00	1.00	19.00	19.00	19.00	19.00	19.00	19.00	19.00	19.00	19.00	19.00
1983.00	4.00	63487.00	18.00	1.00	0.00	27.00	27.00	27.00	27.00	27.00	27.00	27.00	27.00	27.00	27.00
1983.00	4.00	63494.00	19.00	1.00	1.00	17.00	21.00	7.00	18.00	17.00	39.00	12.00	9.00	10.00	11.00
1983.00	4.00	63497.00	16.00	0.00	0.00	25.00	25.00	25.00	25.00	25.00	25.00	25.00	25.00	25.00	25.00
1983.00	4.00	63505.00	18.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1983.00	4.00	63506.00	19.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1983.00	4.00	63508.00	20.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1983.00	4.00	63510.00	20.00	1.00	0.00	29.00	29.00	29.00	29.00	29.00	29.00	29.00	29.00	29.00	29.00
1983.00	4.00	63511.00	19.00	1.00	0.00	0.00	0.00	0.00	0.00	12.00	0.00	0.00	0.00	0.00	0.00
1983.00	4.00	63518.00	20.00	0.00	0.00	10.00	10.00	10.00	10.00	10.00	10.00	10.00	10.00	10.00	10.00
1983.00	4.00	63526.00	17.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1983.00	4.00	63530.00	19.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1983.00	4.00	63562.00	18.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1983.00	4.00	63568.00	17.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	5.00	0.00	0.00	0.00	0.00
1983.00	4.00	63572.00	20.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1983.00	4.00	63581.00	19.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1983.00	4.00	63596.00	19.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	12.00	0.00	8.00	0.00
1983.00	4.00	63603.00	18.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1983.00	4.00	63604.00	20.00	1.00	1.00	20.00	0.00	24.00	20.00	7.00	14.00	0.00	11.00	10.00	0.00
1983.00	4.00	63628.00	18.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1983.00	4.00	63631.00	19.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1983.00	4.00	63632.00	20.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1983.00	4.00	63639.00	20.00	1.00	1.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00
1983.00	4.00	63641.00	17.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1983.00	4.00	63657.00	19.00	1.00	1.00	8.00	8.00	8.00	8.00	8.00	8.00	8.00	8.00	8.00	8.00
1983.00	4.00	63658.00	19.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1983.00	4.00	63662.00	20.00	1.00	1.00	16.00	16.00	16.00	33.00	16.00	16.00	16.00	16.00	16.00	16.00
1983.00	4.00	63669.00	17.00	1.00	0.00	14.00	6.00	0.00	0.00	16.00	0.00	0.00	0.00	0.00	0.00
1983.00	4.00	63670.00	19.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1983.00	4.00	63672.00	14.00	1.00	1.00	0.00	0.00	0.00	0.00	12.00	0.00	0.00	0.00	0.00	0.00
1983.00	4.00	63675.00	18.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1983.00	4.00	63678.00	19.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	8.00	23.00	12.00	0.00
1983.00	4.00	63682.00	16.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1983.00	4.00	63688.00	18.00	1.00	1.00	0.00	0.00	15.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1983.00	4.00	63692.00	17.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	17.00	0.00	0.00	0.00
1983.00	4.00	63711.00	18.00	0.00	1.00	10.00	9.00	7.00	32.00	13.00	19.00	20.00	11.00	18.00	15.00
1983.00	4.00	63718.00	20.00	1.00	1.00	9.00	9.00	9.00	9.00	9.00	9.00	9.00	9.00	9.00	9.00
1983.00	4.00	63728.00	19.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	15.00	0.00	17.00	0.00	0.00
1983.00	4.00	63743.00	17.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	13.00
1983.00	4.00	63748.00	19.00	1.00	1.00	12.00	12.00	12.00	12.00	12.00	12.00	12.00	12.00	12.00	12.00
1983.00	4.00	63759.00	17.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1983.00	4.00	63760.00	19.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1983.00	4.00	63766.00	19.00	1.00	0.00	15.00	15.00	15.00	15.00	15.00	15.00	15.00	15.00	15.00	15.00
1983.00	4.00	63776.00	17.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1983.00	4.00	63791.00	18.00	1.00	0.00	12.00	12.00	12.00	12.00	12.00	12.00	12.00	12.00	12.00	12.00
1983.00	4.00	63793.00	19.00	1.00	0.00	14.00	14.00	14.00	14.00	14.00	14.00	14.00	14.00	14.00	14.00
1983.00	4.00	63801.00	16.00	1.00	1.00	6.00	6.00	6.00	6.00	6.00	6.00	6.00	6.00	6.00	6.00
1983.00	4.00	63811.00	19.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1983.00	4.00	63829.00	20.00	1.00	1.00	11.00	11.00	11.00	11.00	11.00	11.00	11.00	11.00	11.00	11.00
1983.00	4.00	63855.00	19.00	1.00	1.00	11.00	11.00	11.00	11.00	11.00	11.00	11.00	11.00	11.00	11.00
1983.00	4.00	63886.00	19.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6.00	0.00	0.00
1983.00	4.00	63895.00	20.00	1.00	0.00	17.00	24.00	17.00	17.00	17.00	17.00	19.00	17.00	32.00	36.00
1983.00	4.00	63902.00	19.00	1.00	0.00	22.00	22.00	22.00	22.00	22.00	22.00	22.00	22.00	22.00	22.00
1983.00	4.00	63926.00	19.00	1.00	1.00	11.00	11.00	11.00	11.00	11.00	11.00	11.00	11.00	11.00	11.00
1983.00	4.00	63972.00	18.00	1.00	0.00	19.00	19.00	19.00	19.00	19.00	19.00	19.00	19.00	19.00	19.00
